Years of Education,Weekly Working Hours,Age,English Proficiency,Residence Area,Monthly Income (MXN)
18,36,29,1,0,116611.44340341337
12,51,30,4,1,145739.294640937
19,60,29,5,1,172479.41140268644
13,25,27,3,1,93683.59444285384
15,43,26,3,0,120716.68432507727
17,46,22,5,1,113061.82318364114
14,39,28,5,1,122951.71800991717
12,44,18,1,0,83371.85557712155
15,21,18,3,1,63050.225021041115
13,28,19,4,1,74988.76566867012
18,47,27,2,1,131720.76206197494
12,57,27,2,1,134265.06651961533
13,22,22,1,0,66010.60410801487
16,39,21,1,1,108603.56072608574
16,25,18,3,0,72149.76289519503
13,58,21,4,1,134331.68928449444
15,52,21,4,0,118975.71955039259
12,20,27,5,1,86083.05918539177
15,56,21,1,1,123882.25125723757
11,25,18,2,0,46590.34043578262
17,53,26,2,1,144032.74717500937
11,34,20,3,1,83465.36202545119
20,45,30,2,0,145757.02024294896
16,33,21,4,1,86044.59787706562
18,26,22,4,1,92856.84808769538
10,50,30,1,1,131807.2410842332
17,43,30,3,1,140128.1115532752
16,50,24,2,1,128620.3579055104
15,48,23,1,0,115573.0280445304
15,51,22,5,0,126315.56763589662
15,36,25,5,1,117123.48202053116
18,33,18,2,1,87461.015558985
11,59,24,2,0,123258.22035889635
10,55,29,2,0,130587.30780383249
15,43,23,4,0,115614.12569363152
19,46,28,2,0,145479.06587931624
20,44,22,5,0,113932.00735267995
17,51,24,2,0,125410.68529243377
12,37,20,3,1,88837.48995240741
19,37,18,5,1,90298.85250457302
10,56,26,3,1,132516.68589117605
18,45,19,5,1,115315.60399167518
10,28,30,1,1,103398.99161998485
12,54,27,5,0,135001.07243870478
17,27,20,5,0,83717.6699869981
12,39,25,3,0,101393.66236344319
13,41,29,3,0,114643.63892140298
17,38,27,5,0,122062.45713734755
10,49,26,5,0,124541.7231537201
15,47,30,4,1,142580.0924940647
10,54,20,1,1,115545.14947265055
10,30,23,1,0,82726.9359044539
17,50,24,2,1,134297.52414677944
20,58,18,5,0,132838.5168348747
13,55,24,5,1,142795.7986006206
10,49,21,5,0,105050.87600167077
19,42,22,5,0,121393.85578326724
16,38,25,1,1,114239.0167400716
14,31,21,3,0,90190.08875408699
14,34,21,4,1,95667.54023377987
10,50,25,3,1,120788.03916878016
19,56,22,3,0,138891.12139333264
20,56,30,1,0,163516.76374241128
15,34,23,4,0,103168.1263896157
18,48,29,5,1,155316.43215421957
18,45,28,1,1,137468.4292336742
17,21,22,1,0,73013.127090535
14,39,18,4,0,91322.95410229539
10,34,24,2,0,88775.40493190003
18,23,23,1,0,84138.41311988249
10,41,19,3,0,85892.9001569856
17,57,28,3,0,147986.3544925971
14,42,24,5,0,102002.96127802611
12,45,23,1,1,116876.01419201856
20,30,22,5,1,101557.36859485653
16,47,25,1,0,115927.67467707107
16,21,22,4,0,80394.03536992815
18,27,28,1,1,112578.20358423117
16,48,19,2,0,108109.67874941048
20,30,23,3,1,98556.94102817435
12,56,29,4,1,139921.92978203995
20,37,18,3,0,109908.05484691846
10,33,22,5,1,81448.15211379151
17,29,23,4,1,90354.99556070447
12,54,24,2,0,123456.18961144472
17,28,19,3,0,86109.24060706576
17,54,18,1,1,126292.48670099195
14,30,23,1,0,87933.50783526583
10,31,20,1,1,74364.47881833265
19,22,22,4,1,82580.17008284446
16,58,29,2,1,161441.25741462523
19,33,28,2,1,121151.39319930848
14,47,30,2,1,138314.75234597144
17,30,19,3,1,89167.19497885204
18,58,18,4,0,128509.1799524718
20,44,18,1,0,106298.59266807523
16,40,30,3,0,137604.89791734968
16,29,28,2,0,99481.56427211342
10,34,21,1,1,84056.46926437567
13,38,27,4,1,118035.84640717653
11,41,30,5,1,124438.03380559485
11,40,19,2,1,92082.24848736187
11,51,18,2,1,105815.44348990603
13,42,23,2,0,111549.07182615083
10,32,21,2,0,78442.20161434035
13,24,27,1,0,88914.25600323129
11,23,30,4,1,101195.97240821252
14,47,29,3,1,135512.58383168693
12,33,24,1,0,84893.2802376807
17,27,28,4,1,114812.11686109222
13,28,23,3,1,78828.5740954806
10,54,22,2,0,117008.3846445173
10,56,27,4,1,149692.46729530866
19,40,29,2,0,135666.07376822046
12,37,30,4,0,116029.46959349836
18,52,29,5,0,149743.1791337244
16,27,29,2,0,109353.11883062738
11,36,29,2,1,112893.14119867023
18,50,19,2,1,121781.26264660645
19,53,22,1,1,139750.41825362263
11,25,26,3,0,93072.06044980502
12,41,26,2,1,107720.92647207387
20,33,19,2,0,94579.99385064846
19,22,24,1,1,94464.00818461242
11,31,27,1,1,106084.71602583953
12,55,21,5,0,122295.87234329747
15,31,30,4,1,115081.49856606603
18,21,30,2,0,107675.21367467234
18,21,20,4,0,86596.42700467152
16,34,28,1,1,114737.992639905
12,42,18,1,1,86493.31873694806
13,48,20,5,1,110837.64214841233
15,36,28,3,1,115745.62317649898
20,51,26,1,0,145634.94204755567
14,26,26,2,0,89782.03648942233
11,49,24,5,1,126962.66482846395
15,47,20,3,1,113976.4314694468
12,33,30,5,1,119984.98881981226
17,49,20,1,0,117946.68828367234
11,36,21,3,1,94259.34816787415
10,51,24,4,0,116953.13555623902
18,25,24,3,1,91609.66829244632
12,43,29,2,1,123119.20623547367
20,25,29,4,0,119131.76886171507
10,46,19,4,0,87167.5947792377
16,37,29,2,1,114501.99709526573
19,43,22,4,0,119622.83137503623
14,56,24,1,0,135221.2100505298
14,43,24,3,1,120399.95331398917
10,57,23,3,0,118746.01668652867
18,53,27,2,0,138602.19036343737
16,59,27,1,1,147069.39687612664
17,34,29,4,1,122036.00657051602
18,30,25,3,0,103323.49579438276
15,41,20,3,1,103105.89012806224
14,43,18,3,0,102528.12560297572
15,20,20,3,0,68696.37047280584
20,37,28,5,0,135188.2491309855
11,31,19,2,1,78773.3033804825
13,47,19,4,0,99948.7640766672
12,59,19,4,0,122715.47319427616
16,26,22,2,0,87871.95182578643
18,42,30,1,1,137997.24921249927
14,40,18,2,1,92869.16089209018
15,53,27,3,1,141210.94840182303
19,30,21,3,0,89539.85883331814
11,41,27,2,0,124328.37855635687
12,54,22,2,1,126277.50956116275
12,48,19,4,0,105636.04582964211
18,47,22,4,0,120473.75677357797
16,37,27,5,0,119041.0300269851
17,33,21,5,0,91642.32837389885
20,37,25,3,1,123849.6944002643
19,47,18,5,1,117180.92029583047
20,43,29,5,1,143467.21538720626
18,27,22,1,0,89649.57712565646
15,27,28,2,0,101007.38542096909
13,23,29,4,1,97029.3304577218
10,46,27,5,1,119118.06314053292
17,55,18,4,1,117395.91266344843
16,24,27,5,0,96490.48104237932
11,52,27,5,1,130874.3563860342
17,53,21,3,0,130945.99713521614
14,49,25,1,1,122406.79008985235
16,27,18,2,0,64329.43286360086
13,58,28,2,0,146458.46008695048
14,45,19,3,1,106618.04308766694
17,56,18,3,0,125843.82801073916
10,53,28,2,0,132330.8209144367
10,26,24,2,1,75299.45569904853
13,59,19,1,1,116505.35187326236
12,47,18,5,1,104500.82069229973
19,58,29,1,0,166295.19890047808
11,58,23,2,0,120285.53332778471
12,47,23,5,1,117559.58896857702
20,33,27,2,1,117725.29782645263
20,57,19,1,0,125379.64956027514
20,23,18,1,1,77674.98403004344
10,37,27,1,1,104831.76399198882
10,44,20,5,0,86876.82722935107
15,26,27,4,0,101007.96147390362
14,57,22,4,1,133140.478541876
17,47,23,2,0,125236.60868608514
11,24,20,5,0,66136.47274673951
13,22,26,3,1,80060.83742983069
17,50,28,4,1,142893.45215133537
15,39,22,5,1,111029.6308138646
10,38,30,5,0,117620.67090007597
13,30,19,4,1,84246.53693091217
10,59,27,5,0,133995.48386851695
11,22,23,5,1,81060.48654866191
14,42,29,4,0,129245.22648305325
17,26,25,1,0,93225.49110141704
17,42,28,2,1,136351.76519171483
20,26,23,3,0,98200.12087442771
12,53,21,2,1,111578.96630168671
20,38,23,1,1,119909.3701787684
13,28,25,1,0,88791.42939597052
19,37,25,5,0,119684.7322506963
20,60,30,2,0,163683.53216001164
15,44,27,1,1,125741.61171149001
20,33,19,2,1,91769.690918698
20,44,25,1,1,129139.03102343681
19,38,23,3,1,115153.39836257715
12,58,19,1,1,120028.87053835887
11,34,18,2,1,69966.95498998377
15,35,23,5,0,107514.99258454569
20,46,30,2,1,154171.51119760217
14,59,24,4,1,139555.05488730143
19,29,27,2,1,113145.27521989384
14,23,22,3,1,81032.62021660597
19,38,27,3,0,125416.84669648724
14,47,25,3,0,125517.14693841629
19,40,28,1,0,127063.80244543478
14,33,30,3,1,114699.35793391264
12,52,29,2,1,141140.84017192168
16,29,26,5,1,98870.79357895881
15,38,21,3,0,102095.22257135481
13,49,24,2,1,125112.91549096224
11,41,25,1,1,103588.5371416066
18,22,30,1,0,113110.43352327649
10,56,23,5,0,122244.20606058034
20,60,19,5,1,137813.7960466273
13,37,24,2,0,98232.39375010919
10,30,30,5,1,110240.52117729018
15,21,26,5,1,90543.19342338378
13,31,22,1,0,78314.3303839401
14,25,19,2,1,74208.09469501943
14,59,21,5,0,129043.54031407599
18,48,20,2,0,121429.63054843123
10,49,21,3,1,109043.83637119536
11,21,27,1,0,82830.77410257218
15,28,24,1,1,98072.53514459738
14,21,27,1,1,90300.07740913123
20,48,25,4,0,140910.99283848982
16,52,18,2,0,108750.76432828725
12,29,30,3,0,114730.19495704645
12,53,25,5,1,132877.1581125169
19,27,22,3,1,89491.33840129948
11,56,29,2,1,143689.28231134894
12,52,24,1,1,123933.33059622633
19,25,28,4,1,112123.97783747944
10,59,28,2,1,131000.62024193397
14,38,18,2,1,86259.5827863865
14,51,19,5,0,105585.74609384025
20,46,18,3,1,107158.21771485174
16,20,22,3,1,79832.09486376747
13,52,23,5,0,121195.79890853222
12,59,27,4,1,143681.3070936503
10,51,26,1,1,119025.31118894817
17,24,25,1,0,98896.55972389833
12,36,24,4,1,102199.40548551455
11,27,29,5,0,92884.03503791202
20,53,22,2,1,138720.2410821083
13,28,20,3,1,77287.38631341475
12,42,26,2,0,118968.29530678046
10,54,30,3,0,139959.4341488982
12,26,22,2,1,75520.48879542727
11,34,20,5,1,83289.76766998712
17,39,20,5,0,101488.08576661104
15,44,20,4,1,110448.7811318129
18,22,23,2,0,82074.49675062748
17,43,18,2,0,106718.40329674348
19,53,28,4,0,153342.84848315746
12,41,21,4,1,101622.01060196472
14,30,30,5,1,116365.22908743116
16,27,25,5,1,100399.49179252969
14,58,20,2,0,116652.37802457628
17,54,22,5,1,135462.66697782773
14,57,19,5,0,131128.6745506303
10,27,19,2,0,68959.10705070043
14,56,28,4,1,150192.27939296467
13,46,30,2,1,127325.16868528993
15,47,24,1,0,124930.67388372995
12,59,27,2,1,147512.51062329012
20,53,20,1,0,132337.13885432412
14,51,22,2,1,115980.7164031213
11,34,20,1,0,78000.66248771387
20,36,23,1,1,104571.15297203041
15,52,30,2,0,138149.70453937765
15,35,27,5,1,113615.40866581963
14,48,20,3,0,111338.82687158468
15,28,25,5,0,95917.9034873427
20,52,19,1,0,118654.26404367297
16,48,20,2,0,113697.18088020431
14,32,25,2,0,82789.22066318477
10,40,25,2,0,100287.93214694946
17,40,18,2,1,99691.4951285491
13,24,25,3,0,83982.86280117054
18,29,27,4,0,116996.02339769638
19,25,19,1,1,78193.53150600323
15,32,29,3,1,113039.22954322222
10,20,24,5,0,68069.76164828168
12,39,23,4,1,99711.5105512812
12,27,19,4,1,74885.05601497012
19,29,22,2,0,99540.53139978752
13,28,24,3,0,99774.58934515796
15,60,25,5,1,150887.0804579333
16,22,20,2,1,69110.79840021521
19,30,18,2,1,93208.25553496771
13,31,30,1,1,113935.69872439967
15,29,24,4,1,97643.46680068623
20,44,30,5,1,154336.5428355411
10,44,22,4,0,113839.77029228823
17,30,22,3,1,95055.04378165511
16,55,24,1,0,129335.1576623985
20,58,18,2,0,135637.1497837463
20,45,25,1,1,144781.5612589485
18,33,29,2,0,121224.42333698549
12,58,27,1,1,141154.56048325665
11,59,22,2,0,125360.58673365414
10,20,25,4,1,79246.65016428272
12,23,27,4,0,82457.63917025199
14,49,27,4,1,136029.48987938685
20,31,22,4,0,103867.28132898222
11,54,29,1,1,140079.64575509488
12,32,24,2,0,92835.02387113785
13,50,27,4,0,132481.38687199765
16,57,20,1,0,113993.42275502955
12,42,19,2,1,90394.77996690247
18,23,23,1,1,92779.29191121164
17,35,22,4,1,109952.24450395502
13,26,26,3,1,91885.67886416554
10,41,27,1,1,106717.37663934028
10,48,21,4,0,108584.82738615695
10,30,28,5,1,103364.17780422035
10,52,20,2,1,107389.65233757868
17,48,26,4,0,138309.26930052112
12,58,25,5,1,133106.37681734635
15,31,23,1,1,100304.79807369116
12,26,18,1,1,58489.84295135055
20,58,27,5,1,156873.84407594227
14,45,30,5,1,133295.51926138977
16,59,29,2,1,154587.71727666538
11,28,28,1,0,96530.39818265424
15,60,18,5,1,130392.11940568147
15,53,29,3,1,147092.27939802618
20,32,23,3,1,101611.93990981422
12,55,30,5,0,137497.54568712387
15,44,20,2,0,108231.86073616393
19,43,20,1,0,113112.92405516603
19,36,23,3,0,115354.36886262133
14,21,30,5,1,101837.75406405074
11,32,20,5,0,84340.77559905204
18,50,30,4,1,149802.2711982641
17,48,28,5,1,145402.9638619641
12,47,27,2,1,123101.6102941846
17,46,23,3,0,116928.73771959715
18,34,22,4,1,106159.98612951994
12,50,21,3,0,111898.85096800144
12,59,25,3,1,143058.05731501387
11,34,19,2,0,71577.17383014472
17,52,29,5,0,154635.575292529
19,39,28,2,1,131149.46085146544
10,31,24,5,1,96839.79613368004
17,56,21,4,1,138288.176599958
16,28,19,2,0,66832.30363440038
16,42,24,2,0,120243.1657520457
12,27,30,1,0,106965.34629958398
10,51,18,2,1,94208.4298250993
13,33,21,1,0,77690.6028193882
18,46,26,5,1,139873.61972487796
14,44,21,5,0,108568.05618862473
10,32,29,5,0,102787.9052380964
14,40,30,1,0,132193.91494871624
17,50,20,5,1,123512.70242027333
17,56,27,3,1,139570.39646066094
14,24,27,2,1,89912.071094354
18,32,19,1,0,93211.68867451319
10,47,20,5,0,101678.9995889482
13,44,18,3,0,91401.3323350393
12,54,27,2,0,136262.42611130982
11,58,25,2,1,130961.49040682883
17,26,18,5,0,71764.50983334825
16,57,20,3,0,131583.55611253
18,51,20,1,1,127337.65607590739
11,22,30,5,1,100405.67526584404
13,58,19,2,1,112326.98583574557
15,56,22,2,0,137250.87819472357
20,41,27,2,1,141580.18933181494
12,27,20,5,0,81865.22992158869
17,36,20,4,1,101518.76155073695
12,46,25,4,0,118455.37191934114
11,52,21,4,0,115186.42744787423
12,36,21,3,0,84292.01846561469
20,31,20,5,0,94775.06871686275
15,46,28,2,0,128068.72448615669
11,27,18,3,0,68535.84484097527
17,42,25,4,1,125235.33027228717
10,48,18,1,0,88208.56398494403
16,39,24,3,0,103537.00303177966
11,35,22,3,0,91278.10927430223
19,36,21,5,0,100683.925756174
15,35,21,3,1,90223.83898271123
11,38,25,5,0,115482.38102772785
11,27,28,1,0,105048.41828032116
19,57,28,2,1,155254.79029240433
17,57,30,2,0,148382.90286222086
11,48,23,4,1,121054.2905473202
16,60,29,4,0,160680.50801255435
12,55,18,1,0,111350.08522097643
17,45,27,2,1,129326.23254319119
16,50,25,4,1,128808.51004064882
17,31,30,3,1,120302.84879519138
16,36,19,5,0,94871.44307055918
20,34,23,4,1,108342.75466176153
15,28,26,1,1,105483.25047727524
16,58,18,2,0,112312.96129705885
14,31,23,1,0,92546.29176688743
16,51,25,5,0,135131.3136574353
10,44,27,5,1,126094.10426136966
10,58,30,1,0,139203.63238695153
18,37,19,4,1,104029.1450916238
14,34,22,4,1,99385.52914292575
14,51,23,2,1,124720.6988543309
12,25,22,2,1,73067.16633246042
14,54,20,3,0,114134.42931558202
12,53,21,3,0,114018.43996739264
18,57,24,2,1,140986.70509652913
18,24,21,3,1,92300.56273376393
15,37,26,1,0,111177.78884519964
10,35,28,4,0,110473.80029241827
16,27,29,3,1,103244.165968504
16,44,30,3,1,129790.14271675496
19,51,30,1,1,152610.93607551325
19,45,27,5,1,133108.78848710406
13,41,19,2,1,94699.39632823392
17,50,22,1,0,117784.47449633977
15,29,25,5,1,103030.92816052734
13,31,22,1,0,81585.81135410316
13,47,27,4,1,132305.2650175931
11,25,29,1,0,89095.00093334557
11,39,25,1,1,95178.48508519016
13,24,25,4,0,91263.51506563915
14,42,26,2,0,113156.35813744838
17,28,27,5,1,116862.51667756542
15,48,23,3,1,118792.477917624
13,35,29,2,0,109386.70529614438
20,41,21,1,0,110079.87094739432
16,27,29,3,0,105698.07172644977
17,39,28,4,1,129130.84067213502
11,33,20,2,0,81512.96000687414
16,58,29,5,1,161771.3982101937
11,56,22,2,1,121571.3649606511
11,53,23,2,1,112996.19257116248
17,30,20,3,1,98617.19740387546
11,59,19,4,1,117653.3945881631
20,52,24,4,1,139892.58520154707
18,50,28,2,0,142555.60418140888
10,53,22,4,0,114193.44467620956
18,26,26,3,1,95254.73568367441
10,42,20,3,0,94874.82597584146
19,26,25,5,0,98897.89257654542
19,44,23,4,1,123380.90993737563
11,22,21,5,0,77796.69767530914
15,57,29,1,1,156222.43790923682
15,39,29,3,1,134560.99158704138
10,53,26,2,1,124114.93640681282
16,49,22,3,1,126150.18006743379
17,36,27,1,0,118016.3125133534
11,29,23,2,0,82226.88333137563
17,54,30,4,1,153247.0156886862
18,39,26,4,0,127923.02180728318
15,37,24,3,1,105929.43488428186
14,46,29,2,1,134681.4148802697
18,55,22,2,0,137065.56734393968
20,42,19,5,0,106116.3636200944
18,51,21,1,1,119056.82597075186
10,29,19,4,0,83080.52718603074
20,30,20,3,1,91699.69376071077
12,57,27,2,1,148583.67683241595
18,25,29,4,0,110234.98328148566
20,60,20,3,1,138870.62313284117
11,53,21,4,0,112866.75920429133
13,55,23,3,1,128188.915489322
13,56,29,4,1,155689.56546288196
11,36,20,5,1,92780.50368593664
12,59,27,1,1,141441.92894191362
12,59,18,4,1,109170.85560457938
10,31,18,1,0,67603.08992586205
15,40,26,4,1,120664.17971437746
17,59,26,2,0,154792.5843375481
12,38,22,5,0,90649.36878574007
14,22,26,5,0,87532.4318547852
10,37,28,1,1,105874.65338842933
19,38,24,2,0,114720.60622755309
16,25,26,3,0,96955.219853493
19,35,29,5,0,130692.04692769631
10,27,24,2,1,73025.7037374762
20,37,26,2,1,124364.88906759955
18,58,19,1,1,130228.25063557168
17,31,28,2,1,114875.75613104009
16,29,28,2,0,106611.91896113324
19,26,25,3,1,85900.92410293955
16,20,24,1,0,83840.72286336732
14,55,23,1,1,123633.97447109703
14,40,22,2,0,105068.55246462305
20,56,21,3,1,144250.7240839006
14,43,24,4,1,108119.48423043713
10,44,20,5,1,101916.29630483265
17,26,25,1,1,90822.14993345371
20,36,19,3,0,99788.01295850154
10,48,18,3,1,96370.27417058368
13,49,28,2,1,137282.090253352
18,26,19,5,1,88039.60575548322
18,52,26,1,0,140310.5814438492
14,26,22,4,1,76783.21089584308
13,43,28,2,1,111925.94018588882
12,30,25,1,0,95561.41157531351
12,28,20,1,0,76732.34146943057
14,31,24,3,0,90512.59827880487
19,54,19,5,1,130736.72861309821
10,23,25,4,0,78453.64082067639
14,55,24,5,1,140932.4583883984
15,47,29,3,0,136917.92478108397
16,32,22,4,1,102501.95116629603
18,42,29,4,0,132932.17194026062
12,38,28,2,0,114425.11759324839
11,56,21,4,0,116936.61088941574
12,58,18,1,1,110907.71236574143
18,43,22,5,0,105850.65028469249
16,35,29,5,1,129117.40178366186
18,52,26,2,0,148748.46806688647
11,31,27,4,0,92560.02529811295
14,53,21,3,0,122967.97704064978
13,26,30,1,1,107259.59547637081
11,30,26,2,1,92427.0072853421
18,50,29,4,1,146312.57444952583
18,48,19,3,0,119902.5228772764
15,32,21,4,1,98375.55412294385
20,50,26,2,1,145257.44956656228
15,21,21,3,0,70900.15254235247
17,58,22,3,0,141447.2770613539
15,34,28,3,1,111817.07503064428
10,30,25,3,1,98103.18563889942
13,53,18,4,0,117661.03611229615
16,58,18,3,1,129907.40032791994
11,23,26,4,0,86214.04086176642
18,30,26,3,0,95263.0383164627
17,48,21,3,1,119076.0961715726
17,21,30,2,1,114324.4001608533
16,35,19,4,0,96185.28233797305
13,58,30,4,1,157176.57020090026
11,32,26,5,0,95595.77521820362
12,56,21,2,1,126122.02949634196
15,36,23,4,0,95135.16207547279
14,40,29,2,1,124145.8202782986
17,38,18,2,1,103699.39777331725
15,26,29,2,0,99978.14867595046
15,57,26,1,1,145545.94665667438
10,27,22,4,0,67714.37989917278
13,32,20,2,1,80738.98748454003
14,56,21,1,1,124897.31409316974
20,21,18,1,1,76268.10017734772
12,60,26,3,1,153337.2244191732
18,30,25,3,0,102479.7458884278
10,43,21,4,0,100472.18171211421
15,25,19,3,1,78331.913240215
15,45,26,4,0,122555.75339757955
19,26,21,1,0,91779.7343754718
14,58,26,1,1,145340.86144089486
14,38,27,4,0,114632.62335985927
19,25,20,3,0,85473.51216269979
14,48,24,3,1,118202.13906324765
15,58,24,4,1,136572.06364378356
17,21,27,5,1,99392.21483133102
11,38,30,3,1,123737.3710601607
15,23,21,2,0,73832.4508539581
10,25,19,3,1,62417.712709343774
13,56,28,5,0,143846.39229363392
19,47,26,1,0,137643.08449453127
12,49,21,1,1,102740.82434479811
18,26,25,1,0,101306.74511062479
12,28,19,3,0,74559.87585178365
15,44,25,1,0,111217.12393930354
10,52,28,5,1,133823.64412615937
15,20,27,5,0,95180.35832261569
13,25,22,3,1,70947.75008009141
17,37,24,2,1,106323.39074149985
20,29,24,3,0,96885.43930761353
18,47,29,1,0,137610.0952359788
13,30,26,3,1,105188.6594967028
19,52,20,5,1,132991.32247315452
19,20,27,3,1,97472.9629691261
15,32,21,3,1,97144.70478764045
10,56,27,2,1,138317.00734333275
13,39,21,5,0,104875.64598973589
16,20,30,4,1,103557.27047828429
10,22,27,4,0,86695.38548733131
17,37,22,5,1,125359.10407208385
19,60,23,4,0,145452.1328691637
20,33,20,1,1,98175.0897742644
15,50,30,4,0,144205.48945193997
14,46,21,1,0,106547.48225721282
19,36,20,5,1,107790.51406570533
20,48,19,4,0,119290.54330874492
18,55,27,4,1,144675.7522037607
11,56,29,1,1,142090.2443562278
14,45,26,1,0,117868.4523812651
15,36,18,3,0,78357.40587020322
16,41,19,2,1,106225.16115972561
14,44,25,4,1,118340.67654988552
18,21,24,2,1,91416.8323477436
10,41,29,2,0,100730.04972284148
16,24,18,4,0,74494.61007600072
19,23,22,1,1,85932.93124411437
16,55,27,3,0,136725.75934524837
13,25,23,5,0,80740.40360233684
18,40,22,4,0,108568.36900788236
20,32,21,4,1,106753.37697313825
14,56,30,5,1,155452.13422006878
13,44,18,2,0,86387.55382544218
16,45,24,3,0,122692.51934740921
13,58,26,2,1,130646.28817635537
12,39,23,5,0,96874.63222379381
18,52,20,5,1,127073.26023562196
20,33,27,3,1,118378.5096512731
17,55,21,5,1,138458.55767986475
10,36,27,5,1,108846.6129743053
16,40,22,3,1,112129.79469124117
18,35,29,4,1,130833.69717415457
17,35,29,2,1,121284.33469698751
17,39,18,4,0,91172.89737357735
15,48,22,4,1,119750.26889327093
20,47,18,2,0,116836.11587846631
13,27,26,4,0,93336.16355953783
17,43,24,3,0,122454.76913527444
12,22,20,2,1,66863.77977328481
18,44,26,1,0,119234.23000158546
11,38,19,4,1,80659.5729021498
11,52,29,5,1,147812.36747700418
16,21,24,2,0,77662.37435547097
19,34,26,1,0,110812.03814446187
13,41,23,5,0,112087.93523970967
19,29,27,1,0,103537.27743123201
17,37,22,4,1,104082.4364499724
18,41,29,5,0,134441.76584623996
16,46,24,4,0,121288.50535537426
14,32,23,5,0,91147.38149306842
17,52,22,2,0,125032.41145405812
13,24,19,3,0,71395.42512395323
11,45,25,3,1,114885.487728093
20,32,30,1,1,123707.65938840619
15,46,24,5,1,128730.4882443921
18,33,23,4,0,113032.29296398742
10,43,22,2,0,103275.70443483787
20,22,22,2,1,83383.65823790403
19,49,26,2,1,134016.36574957406
16,54,18,3,1,120184.98239120093
19,33,26,4,1,118355.2296496452
18,31,23,2,0,93376.11835502504
19,47,21,2,0,120932.16969163045
18,48,27,1,0,136494.3447550065
19,36,24,5,1,124389.59224593216
20,59,26,5,1,157322.51656453888
12,40,22,5,1,109933.01227901252
20,42,22,1,0,123152.08749201125
14,39,25,3,0,107134.99039775015
17,30,24,1,1,101770.17813605194
17,53,30,2,0,150442.71645322375
13,29,30,4,1,110237.92477405457
20,29,25,2,1,109731.2098583496
20,25,28,2,1,107550.33463068811
10,55,29,4,0,131523.53559689235
10,43,27,5,1,115840.25012163754
13,31,19,1,1,84404.4028742394
15,42,26,3,0,118983.4386916747
17,46,20,2,1,112883.7800748243
15,56,23,2,1,136963.24734874003
18,25,23,3,0,83514.18152775893
18,20,19,1,1,74195.53751912
11,25,29,2,1,104849.26749304096
19,41,30,3,1,140957.65508276655
10,60,24,2,0,120385.1053699731
11,43,26,5,1,117118.04431151146
14,44,29,5,1,137051.0857443899
13,34,27,2,1,108560.3726582892
13,45,28,2,0,126862.26223428798
18,27,18,5,0,83463.04814053906
20,43,25,2,0,122838.7846375359
17,57,19,1,1,121463.7319718862
15,25,18,1,0,66651.78174827436
10,54,25,4,1,129963.36656738988
11,20,19,1,0,50054.583707677564
15,55,23,2,0,139781.68672215944
20,31,23,2,0,91382.9521278826
11,57,22,3,0,113966.37606106288
19,30,25,1,1,109768.36150285837
14,31,20,5,0,87837.74286236544
14,58,30,5,1,157638.14031313825
15,26,27,4,1,105380.9964859019
15,30,21,3,1,91838.50970284293
15,55,24,5,0,135500.40114893
11,50,24,4,0,120341.18347625212
19,52,30,1,1,139296.13220006655
12,32,29,3,0,107334.16522943828
15,37,25,3,1,111261.53404437481
17,60,19,2,0,138564.1478805751
20,43,28,1,0,131371.61805915408
10,28,29,3,1,99820.6727656608
10,50,19,4,0,109118.17178149587
20,60,21,5,1,148800.56372022082
11,29,30,1,1,104625.82458179613
20,21,27,1,0,104311.60429232524
15,57,30,3,0,150536.3855124348
18,34,26,3,0,122626.54299913385
13,22,27,3,1,94212.47729489797
12,50,29,4,0,127870.18118168546
17,25,26,2,0,94473.9490926788
20,22,30,3,0,101212.33568265641
19,30,30,2,0,124978.85696183475
18,34,21,2,1,102817.54664594305
20,47,26,1,0,133198.62179175852
14,29,20,5,1,90501.78546043836
18,57,29,5,0,159082.35817004472
11,26,22,4,0,90116.92672897465
12,34,27,4,0,100002.82326479102
16,37,26,5,1,121708.44986317921
16,37,23,5,1,107512.9909119824
15,60,20,1,0,123614.79491337674
15,43,27,1,1,123634.68083415947
11,21,26,5,1,86335.01091623232
19,59,23,3,0,144791.49658824696
15,39,21,3,0,103888.41389209575
13,53,21,1,0,118534.88046190335
12,45,25,2,0,121757.12162129515
20,26,24,5,0,95993.92177930455
11,57,18,4,0,103713.35001879146
10,49,23,3,1,113161.16993918852
20,24,25,2,0,95031.97883388305
20,30,20,3,0,98369.71140235978
14,20,26,2,0,78660.86463861042
11,53,27,5,0,130751.86573256998
11,20,19,5,1,60338.27037030851
16,38,23,5,1,119827.65039355337
17,21,29,1,1,112038.15664351304
19,40,18,2,0,94292.98824268738
17,39,29,4,0,118521.41096695905
13,42,28,4,1,122130.10103278368
10,40,19,5,1,89815.34376137478
20,43,30,4,0,144292.39638354187
16,23,22,3,0,81078.97495778714
10,31,18,2,0,72579.53242434692
20,41,25,2,0,122485.97472734888
13,39,18,2,0,87566.74963756566
17,37,30,3,1,133723.40612642476
11,20,26,1,0,78097.08999938457
15,49,27,3,1,138878.53759254242
15,52,28,2,0,131460.36485760356
18,43,20,2,1,111072.4307920362
14,33,29,2,1,115648.96970777278
19,55,19,4,1,128672.06249261982
13,24,18,1,0,60011.72185534622
14,30,26,3,0,102305.92262972072
19,43,21,2,0,114114.71515693617
20,50,29,5,1,154737.03554502578
